NumberofFloors,NumberofBuildings,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),LargestPropertyUseTypeGFA,Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,BuildingType,Neighborhood,largestUseType_encode,BuildingAge
2.0,3.0,139557.0,0.0,85.0,48.70000076,7074584.0,96901.0,3966283.0,3108300.0,180.3,2,1,1,33.0
2.0,1.0,40657.0,20000.0,53.0,49.5,2128974.0,40657.0,1985600.0,143370.0,15.2,1,1,1,25.0
3.0,2.0,51000.0,0.0,70.6,348.3999939,46880984.0,40661.0,42120219.0,4760760.0,414.4,2,1,1,21.0
1.0,1.0,20200.0,0.0,31.0,16.0,328768.0,20200.0,328767.0,0.0,1.3,1,1,1,122.0
17.0,1.0,212938.0,0.0,94.0,51.59999847,11209677.0,199136.0,3331611.0,7878070.0,431.2,2,1,1,55.0
3.0,1.0,32688.0,0.0,23.0,91.40000153,2756884.0,29370.0,294540.0,2462340.0,131.9,0,1,1,92.0
3.0,1.0,46445.0,3700.0,27.0,91.5,4471578.0,46445.0,578862.0,3892720.0,209.0,0,1,1,74.0
26.0,1.0,455459.0,174156.0,83.8,28.43999958,13945471.6,481493.4,12163217.0,3392218.0,147.2,2,1,1,14.0
4.0,1.0,24900.0,0.0,2.0,168.6999969,4323393.0,24900.0,324714.0,3998680.0,213.6,0,1,1,102.0
4.0,1.0,25380.0,0.0,40.0,108.8000031,2930878.0,25380.0,73523.0,2857360.0,152.0,0,1,1,93.0
6.0,1.0,27397.0,5092.0,64.0,61.70000076,1278972.0,20346.0,1278972.0,335044.0,4.9,1,1,1,13.0
17.0,1.0,237425.0,95356.0,9.0,69.90000153,12314628.0,173204.0,9056448.0,3258180.0,207.8,2,1,1,16.0
4.0,1.0,31979.0,1893.0,79.4,29.859999846,835212.2,26100.0,835212.2,57350.0,3.0,0,1,1,116.0
1.0,1.0,44086.0,0.0,20.0,104.1999969,4807784.0,44091.0,1173058.0,593930.0,282.3,1,1,1,118.0
7.0,1.0,33548.0,20824.0,88.0,24.79999924,1396751.0,54372.0,1396751.0,24162.0,5.4,1,1,1,52.0
3.0,1.0,24039.0,0.0,67.0,41.40000153,1045368.0,24039.0,1045368.0,335044.0,4.0,0,1,1,66.0
7.0,1.0,45564.0,0.0,83.0,60.90000153,2870850.0,45564.0,527568.0,2343280.0,126.5,1,1,1,62.0
11.0,1.0,92183.0,0.0,63.6,68.30000305,6454006.0,92183.0,2004867.0,168690.0,363.4,2,1,1,55.0
4.0,1.0,25316.0,0.0,49.0,54.40000153,1432406.0,25316.0,565065.0,867340.0,48.2,0,1,1,97.0
3.0,1.0,51098.0,0.0,88.0,34.29999924,1822238.0,51098.0,1822239.0,359206.0,7.0,0,1,1,65.0
6.0,1.0,42952.0,14090.0,73.0,33.90000153,1455751.0,42952.0,1455751.0,0.0,5.6,1,1,1,23.0
1.0,1.0,47699.0,0.0,26.4,209.5,9848323.0,47000.0,2840185.0,18360.0,578.0,1,1,2,71.0
0.0,1.0,227569.0,156345.0,78.0,103.5999985,26930902.0,182179.0,10232216.0,1525178.0,1391.8,1,1,1,47.0
17.0,1.0,76855.0,0.0,21.0,42.0,2831231.0,64046.0,2831231.0,359206.0,10.9,2,1,1,40.0
2.0,1.0,41022.0,0.0,54.4,77.09999847,3164172.0,41022.0,3164172.0,359206.0,12.1,1,1,1,101.0
4.0,1.0,93087.0,0.0,76.4,33.220000078,2926924.2,93087.0,1957861.0,326444.0,7.5,0,0,1,40.0
3.0,1.0,86835.0,0.0,51.0,35.59999847,1929673.0,52742.0,1929673.0,1958.0,7.4,0,0,1,57.0
4.0,3.0,113994.0,14655.0,60.0,32.70000076,3839533.0,113994.0,3839534.0,742896.0,14.7,0,0,1,32.0
3.0,1.0,20590.0,12990.0,81.4,37.520000076,888817.4,23470.8,715320.2,173498.0,12.06,1,0,1,37.0
7.0,1.0,124773.0,41141.0,99.0,31.70000076,4090214.0,117271.0,2899882.0,1190330.0,74.3,1,0,1,12.0
4.0,1.0,17208.0,4180.0,27.6,34.70000076,602030.0,16386.0,602030.0,0.0,2.3,0,0,1,21.0
6.0,1.0,72828.0,30726.0,92.0,26.79999924,2227324.0,80250.0,2227325.0,0.0,8.5,1,0,1,22.0
1.0,1.0,21936.0,0.0,40.0,10.120000076,210774.2,21936.0,40643.0,201186.0,0.2,1,0,1,45.0
1.0,1.0,30160.0,0.0,10.6,29.20000076,937230.0,30139.0,213974.0,723260.0,39.2,1,0,1,53.0
4.0,1.0,29357.0,0.0,95.0,24.20000076,717217.0,24406.0,717217.0,11470.0,2.8,0,0,1,30.0
4.0,1.0,25003.0,3642.0,93.0,23.0,681761.0,28645.0,681761.0,335044.0,2.6,0,0,1,31.0
4.0,1.0,33521.0,1023.0,88.0,28.10000038,969984.0,28495.0,670919.0,299060.0,18.5,0,0,1,31.0
3.0,1.0,22195.0,0.0,85.0,25.20000076,585462.0,22195.0,585462.0,0.0,2.2,0,0,1,62.0
5.0,1.0,72155.0,0.0,68.4,47.879999924,3550154.0,72155.0,1565725.0,1565312.0,6.0,1,0,1,46.0
11.0,1.0,111137.0,0.0,64.0,137.8999939,13909229.0,42939.0,4752994.0,9156230.0,504.5,1,1,1,113.0
3.0,1.0,22632.0,7448.0,92.0,20.70000076,645860.0,30080.0,645860.0,335044.0,2.5,0,0,1,33.0
25.0,1.0,255205.0,5480.0,36.2,44.70000076,14637560.0,305179.0,8465803.0,6171760.0,360.3,2,1,1,29.0
4.0,1.0,20467.0,0.0,98.0,16.20000076,345188.0,20467.0,345188.0,338938.0,1.3,0,1,1,59.0
1.0,1.0,40189.0,0.0,74.4,50.90000153,2085794.0,28347.0,974361.0,1111430.0,62.8,1,0,1,25.0
2.0,1.0,28109.0,0.0,59.8,204.6999969,5755966.0,28109.0,5705359.0,50610.0,24.6,1,0,1,56.0
2.0,1.0,27000.0,0.0,75.0,41.5,3360946.0,49334.0,1973471.0,1387470.0,81.3,1,0,1,34.0
6.0,1.0,35770.0,0.0,36.0,108.9000015,3980590.0,35770.0,567813.0,3412780.0,183.4,1,1,2,94.0
5.0,1.0,51900.0,0.0,18.6,84.0,4595528.0,51900.0,436583.0,4158940.0,222.6,1,1,1,97.0
9.0,1.0,48006.0,0.0,99.0,42.79999924,2334294.0,54331.0,1133132.0,1201160.0,68.1,1,1,2,94.0
2.0,1.0,29631.0,0.0,41.2,97.46000061,2817936.6,16000.0,1792619.0,445923.0,6.9,1,1,1,62.0
2.0,1.0,21315.0,0.0,62.0,115.0999985,2398246.0,20424.0,733710.0,1664540.0,91.2,1,1,1,49.0
5.0,1.0,23821.0,0.0,33.0,35.59999847,894057.0,23821.0,299119.0,594940.0,32.7,1,0,1,26.0
11.0,1.0,53290.0,0.0,95.0,29.60000038,1634186.0,53290.0,1634186.0,24162.0,6.3,2,1,1,42.0
4.0,1.0,32040.0,0.0,39.0,50.79999924,1680220.0,32040.0,847652.0,832570.0,47.5,0,1,1,31.0
4.0,1.0,22716.0,0.0,42.0,35.5,800276.0,22298.0,800276.0,2634.0,3.1,0,0,1,37.0
4.0,1.0,36292.0,7185.0,97.0,44.460000612,1273240.0,39477.0,1052751.0,400312.0,4.0,0,0,1,55.0
5.0,1.0,25845.0,5195.0,84.0,25.79999924,707366.0,25845.0,703914.0,3450.0,2.9,1,0,1,92.0
4.0,1.0,23636.0,0.0,89.0,28.0,684006.0,23636.0,684006.0,53388.0,2.6,0,0,1,65.0
4.0,1.0,87864.0,22000.0,94.0,23.89999962,2175709.0,87864.0,2175709.0,6202.0,8.3,0,0,1,40.0
4.0,1.0,25357.0,0.0,84.6,23.76000023,585275.2,25357.0,521767.0,64308.0,2.0,0,0,1,40.0
4.0,1.0,24084.0,0.0,46.0,57.5,1436398.0,24084.0,600410.0,835990.0,46.7,0,0,1,47.0
4.0,1.0,24280.0,0.0,32.8,25.419999696,735768.2,31199.6,571438.4,9762222.2,16.42,0,0,1,107.0
4.0,1.0,36732.0,0.0,93.0,25.10000038,872210.0,34018.0,872210.0,359206.0,3.3,0,0,1,64.0
4.0,1.0,35178.0,5959.0,99.0,60.0,1056834.0,35178.0,366654.0,1808700.0,97.5,0,0,1,93.0
3.0,1.0,21234.0,0.0,99.0,18.29999924,415556.0,21000.0,415556.0,335044.0,1.6,0,0,1,109.0
5.0,1.0,25671.0,3783.0,96.0,23.20000076,625560.0,25671.0,625560.0,335044.0,2.4,1,0,1,60.0
4.0,1.0,25596.0,0.0,92.0,23.20000076,621729.0,25596.0,621729.0,335044.0,2.4,0,0,1,60.0
3.0,1.0,23120.0,0.0,33.0,77.0,1816442.0,23120.0,239158.0,1577280.0,84.7,0,0,1,74.0
6.0,1.0,39212.0,0.0,80.0,37.0,1512616.0,39212.0,1512616.0,359206.0,5.8,1,0,1,64.0
4.0,1.0,22093.0,0.0,87.0,24.89999962,577729.0,22093.0,577729.0,0.0,2.2,0,0,1,62.0
2.0,1.0,22113.0,0.0,57.0,39.90000153,247852.0,6213.0,247852.0,335044.0,1.0,0,0,1,116.0
4.0,1.0,41298.0,15812.0,61.0,47.59999847,2090000.0,43144.0,1676653.0,413350.0,28.4,1,0,1,38.0
4.0,1.0,40370.0,0.0,70.4,26.79999924,1115671.0,40370.0,1115671.0,359206.0,4.3,0,0,1,108.0
4.0,1.0,51150.0,0.0,63.0,198.240000154,24087211.0,46367.6,21261782.6,2834386.0,235.38,0,0,1,98.0
8.0,1.0,83306.0,46554.0,93.0,73.69999695,6412846.0,83306.0,1362641.0,5050200.0,273.4,1,0,1,72.0
4.0,2.0,35796.0,0.0,64.0,32.79999924,1184856.0,34636.0,1184856.0,359206.0,4.5,0,1,1,54.0
3.0,4.0,72671.0,0.0,59.0,36.09999847,2167317.0,58831.0,2136310.0,31010.0,9.8,0,0,1,47.0
2.0,1.0,22382.0,0.0,65.0,33.90000153,777322.0,22382.0,777322.0,0.0,3.0,0,0,1,55.0
3.0,1.0,27639.0,0.0,69.0,27.39999962,776545.0,27639.0,776545.0,335262.0,3.0,0,0,1,45.0
2.0,1.0,101613.0,0.0,99.0,24.20000076,2542802.0,101613.0,2024945.0,517860.0,35.3,0,0,1,52.0
3.0,1.0,30942.0,0.0,69.0,29.89999962,966169.0,30942.0,966169.0,361320.0,3.7,0,0,1,36.0
2.0,1.0,20398.0,0.0,62.6,421.1000061,8724896.0,19232.0,2319176.0,6405720.0,349.1,1,0,1,120.0
1.0,1.0,41308.0,0.0,30.0,53.71999969000001,2226223.0,41238.4,1935071.2,488661.0,23.24,1,1,1,70.0
3.0,1.0,36751.0,0.0,58.0,82.40000153,3180904.0,36751.0,414099.0,2766810.0,148.5,0,0,1,92.0
4.0,1.0,39888.0,0.0,46.0,64.59999847,2645657.0,39888.0,774235.0,1871420.0,102.4,0,0,1,44.0
3.0,1.0,30833.0,0.0,89.0,23.29999924,735073.0,30833.0,735073.0,335044.0,2.8,0,0,1,22.0
6.0,1.0,28453.0,0.0,46.0,33.280000306,971548.4,28047.2,704276.6,373653.4,17.04,1,0,1,21.0
7.0,1.0,28291.0,0.0,92.0,26.10000038,770575.0,28291.0,770575.0,335044.0,3.0,1,1,1,56.0
4.0,1.0,34459.0,0.0,80.0,24.29999924,849836.0,34459.0,849836.0,347736.0,3.3,0,0,1,23.0
6.0,1.0,40025.0,0.0,41.0,52.66000061,2208892.8,39945.0,826387.2,1320923.0,55.7,1,0,1,20.0
8.0,1.0,25012.0,0.0,79.0,29.39999962,757354.0,25012.0,757354.0,14262.0,2.9,1,1,1,41.0
7.0,1.0,30709.0,5041.0,100.0,40.0,1467563.0,35750.0,810989.0,656570.0,38.0,1,0,1,54.0
5.0,1.0,34726.0,0.0,83.0,24.70000076,882567.0,34726.0,882567.0,359206.0,3.4,1,0,1,38.0
3.0,1.0,49106.0,0.0,51.0,24.5,1265462.0,49106.0,1265461.0,359206.0,4.9,0,1,1,42.0
3.0,1.0,24754.0,0.0,33.0,75.939998988,1907691.4,19788.0,397261.6,1510430.0,81.8,0,1,1,57.0
3.0,1.0,30870.0,0.0,74.0,25.70000076,860672.0,32360.0,860672.0,371722.0,3.3,0,0,1,20.0
7.0,1.0,109284.0,0.0,100.0,20.29999924,1600193.0,78669.0,1600192.0,0.0,6.1,1,1,1,21.0
4.0,1.0,28766.0,0.0,64.2,45.90000153,1362567.0,28766.0,560285.0,802280.0,44.8,0,0,1,23.0
4.0,1.0,24570.0,0.0,74.0,28.20000076,717534.0,24570.0,717534.0,0.0,2.8,0,0,1,41.0
5.0,1.0,50749.0,0.0,77.0,30.89999962,1615965.0,39432.0,1571172.0,44790.0,8.4,1,1,1,15.0
6.0,1.0,91520.0,0.0,56.0,36.90000153,3384838.0,82368.0,3313201.0,71640.0,16.5,1,1,1,15.0
4.0,1.0,51376.0,11128.0,75.0,35.40000153,1581058.0,42803.0,1050586.0,530470.0,32.2,0,1,1,18.0
7.0,1.0,39962.0,0.0,45.6,30.060000610000003,1206049.8,39962.0,792282.0,441720.0,3.0,1,1,1,19.0
3.0,1.0,43878.0,0.0,87.6,34.0,1139556.0,12000.0,758519.0,381040.0,23.1,1,1,1,109.0
3.0,1.0,34976.0,0.0,86.0,36.940000534,1366742.2,34976.0,559360.0,754280.0,2.1,1,0,1,110.0
3.0,1.0,22604.0,0.0,58.0,61.70000076,1429425.0,22604.0,207822.0,1221600.0,65.7,0,0,1,75.0
4.0,1.0,46296.0,0.0,1.0,238.1000061,11358686.0,46296.0,303120.0,11055570.0,588.3,0,0,1,113.0
3.0,1.0,31400.0,4882.0,93.0,33.5,1099707.0,31400.0,655323.0,444380.0,26.1,0,0,1,93.0
9.0,1.0,44547.0,10273.0,43.0,59.29999924,2717786.0,44547.0,2144895.0,572890.0,38.7,1,0,1,52.0
6.0,1.0,37296.0,6720.0,100.0,21.20000076,818865.0,37296.0,818865.0,359206.0,3.1,1,0,1,62.0
3.0,1.0,28564.0,2988.0,61.6,41.419999886,1246262.8,31552.0,259882.0,711190.0,1.0,0,0,1,92.0
3.0,1.0,29533.0,0.0,96.0,47.0,1449557.0,29533.0,263226.0,1186330.0,64.0,0,0,1,97.0
3.0,1.0,20688.0,0.0,22.0,81.19999695,1717974.0,20688.0,252476.0,1465500.0,78.8,0,0,1,92.0
3.0,1.0,22972.0,0.0,54.0,62.29999924,1465572.0,22972.0,223451.0,1242120.0,66.8,0,1,1,76.0
4.0,1.0,45494.0,3540.0,94.0,26.20000076,1314121.0,49034.0,1314120.0,24162.0,5.0,0,0,1,37.0
4.0,1.0,27008.0,6156.0,95.0,22.20000076,621166.0,27008.0,621166.0,335044.0,2.4,0,0,1,60.0
4.0,1.0,38407.0,0.0,73.0,30.39999962,1214940.0,38407.0,1214940.0,359206.0,4.7,0,0,1,115.0
6.0,1.0,75086.0,13336.0,8.0,141.5,10627754.0,75086.0,1129816.0,9497940.0,508.8,1,0,1,67.0
4.0,1.0,34498.0,0.0,67.6,32.539999390000006,1141803.8,27553.6,793552.6,348252.0,21.66,0,0,1,115.0
4.0,1.0,56074.0,0.0,84.0,26.39999962,1528120.0,56074.0,1528120.0,24162.0,5.9,0,0,1,37.0
4.0,1.0,43132.0,0.0,68.0,27.39999962,1221044.0,43132.0,1221045.0,359206.0,4.7,0,0,1,41.0
5.0,1.0,25671.0,0.0,96.0,26.29999924,693295.0,25671.0,693295.0,0.0,2.7,1,0,1,54.0
4.0,1.0,25550.0,5829.0,86.0,26.5,848298.0,31379.0,848298.0,335044.0,3.3,0,0,1,29.0
4.0,1.0,24052.0,0.0,66.0,29.79999924,738404.0,24052.0,738404.0,0.0,2.8,0,0,1,53.0
6.0,1.0,72985.0,46370.0,85.0,27.29999924,2025798.0,72985.0,2025798.0,1996.0,7.8,1,0,1,19.0
1.0,1.0,38255.0,0.0,92.0,16.20000076,864738.0,50223.0,138149.0,726590.0,39.1,1,0,1,65.0
1.0,25.0,275701.0,0.0,55.0,136.3999939,38638052.0,109093.0,28356613.0,10281440.0,654.8,2,0,0,67.0
4.0,1.0,144779.0,0.0,80.0,26.0,3875261.0,144779.0,3875261.0,742896.0,14.9,0,1,1,52.0
3.0,1.0,20210.0,0.0,95.0,18.70000076,397930.0,20210.0,397930.0,11470.0,1.5,0,1,1,55.0
2.0,2.0,21708.0,0.0,33.8,31.520000078,717467.4,21708.0,436403.0,323898.0,1.7,0,1,1,66.0
2.0,1.0,55842.0,0.0,43.0,33.20000076,1469575.0,42762.0,1469575.0,24162.0,5.6,0,1,1,16.0
12.0,1.0,81857.0,15303.0,10.0,49.59999847,4230768.0,80792.0,4230767.0,1102210.0,16.2,2,1,1,52.0
4.0,1.0,23875.0,0.0,12.0,85.19999695,2139964.0,23875.0,316160.0,1823800.0,98.1,0,0,1,93.0
4.0,1.0,22763.0,0.0,51.2,15.39999962,395093.0,21804.0,395093.0,11470.0,1.5,0,1,1,23.0
3.0,1.0,48924.0,0.0,42.0,72.69999695,2439462.0,31355.0,1119349.0,1320110.0,74.4,1,1,1,33.0
6.0,1.0,22551.0,0.0,77.0,43.0,987667.0,22551.0,718156.0,269510.0,17.1,1,0,1,21.0
2.0,1.0,21643.0,0.0,35.4,51.59999847,1178803.0,21643.0,309830.0,868970.0,47.3,0,1,1,33.0
4.0,1.0,22660.0,4304.0,57.4,20.79999924,472192.0,22660.0,472192.0,0.0,1.8,0,0,1,28.0
8.0,1.0,139301.0,0.0,64.4,33.90000153,3437247.0,94506.0,3153831.0,283420.0,27.1,1,1,1,24.0
4.0,1.0,32297.0,18036.0,86.0,25.20000076,1343782.0,50333.0,1343781.0,362078.0,5.2,1,1,1,63.0
4.0,1.0,35526.0,21906.0,34.4,57.59999847,2030910.0,34160.0,2030910.0,359206.0,7.8,1,1,1,36.0
3.0,1.0,17956.0,7956.0,79.4,39.29999924,709919.0,17332.0,709919.0,690.0,2.7,1,1,1,53.0
3.0,1.0,35224.0,21908.0,85.0,41.59999847,1457668.0,33705.0,1457668.0,359206.0,5.6,1,1,1,22.0
6.0,1.0,49510.0,0.0,22.0,58.29999924,2978427.0,49510.0,2537127.0,441300.0,33.2,1,0,1,54.0
3.0,1.0,23664.0,0.0,36.0,46.40000153,1065942.0,22124.0,1065942.0,335044.0,4.1,0,0,1,45.0
3.0,1.0,41369.0,800.0,72.0,30.0,1134421.0,36628.0,1134421.0,359206.0,4.4,0,0,1,16.0
4.0,1.0,56334.0,0.0,86.0,33.0,1925506.0,56934.0,1276820.0,648690.0,39.3,0,0,1,16.0
3.0,1.0,144682.0,0.0,83.0,30.60000038,4582672.0,144404.0,3156963.0,1425710.0,87.8,0,0,1,14.0
2.0,1.0,24224.0,0.0,70.8,26.29999924,1170119.0,41777.0,629918.0,540200.0,31.1,1,0,1,65.0
1.0,1.0,23706.0,0.0,74.0,17.60000038,451908.0,23706.0,146556.0,305350.0,16.8,1,0,0,59.0
5.0,1.0,27288.0,0.0,91.0,35.40000153,989491.0,27288.0,401323.0,588170.0,32.8,1,0,1,59.0
3.0,1.0,20184.0,0.0,100.0,14.10000038,276510.0,18708.0,276509.0,335044.0,1.1,0,0,1,65.0
1.0,1.0,49066.0,0.0,47.4,67.280000304,1917444.0,34269.8,454710.0,947986.0,1.7,1,0,1,105.0
3.0,1.0,30740.0,0.0,59.8,39.59999847,1658335.0,28293.0,440953.0,1217380.0,66.3,1,0,0,70.0
4.0,1.0,21540.0,0.0,42.0,41.0,902581.0,21540.0,902581.0,0.0,3.5,0,1,1,60.0
2.0,1.0,332900.0,0.0,29.0,47.09999847,13634124.0,281280.0,13634123.0,1127038.0,52.3,0,1,1,75.0
1.0,2.0,67450.0,0.0,44.4,56.240000916,3199180.8,34000.0,2566541.0,642646.0,9.8,1,1,1,63.0
1.0,1.0,39971.0,0.0,27.0,58.40000153,2774690.0,44808.0,1100200.0,1674490.0,93.2,1,1,1,64.0
6.0,1.0,56035.0,11761.0,23.0,51.5,4333544.0,80495.0,2907835.0,1425710.0,86.9,1,0,1,16.0
4.0,1.0,112150.0,8543.0,84.0,37.59999847,4297444.0,112150.0,2244796.0,2052650.0,117.6,0,0,1,35.0
1.0,1.0,46970.0,0.0,68.8,7.0,327157.0,46970.0,327157.0,347736.0,1.3,1,0,1,74.0
1.0,1.0,47554.0,0.0,80.6,41.29999924,1342180.0,18133.0,702617.0,639560.0,36.7,1,0,1,91.0
2.0,1.0,37616.0,5400.0,64.8,46.039998616000005,1953821.4,42900.0,1163280.0,352674.0,4.5,1,0,1,43.0
2.0,1.0,20671.0,0.0,100.0,10.39999962,124087.0,20671.0,47383.0,194300.0,10.5,1,0,1,82.0
2.0,1.0,24150.0,0.0,100.0,15.0,319025.0,20125.0,319025.0,335044.0,1.2,0,1,1,37.0
1.0,1.0,21600.0,0.0,66.0,24.29999924,560799.0,21600.0,168436.0,392360.0,21.5,1,1,1,95.0
5.0,1.0,30418.0,0.0,71.6,23.0,496800.0,21474.0,496801.0,11470.0,1.9,1,1,1,23.0
4.0,1.0,21754.0,0.0,38.0,59.90000153,1172909.0,19189.0,553505.0,619400.0,35.0,0,0,1,22.0
3.0,1.0,29378.0,0.0,63.0,33.40000153,838128.0,24589.0,592163.0,245970.0,15.3,0,1,1,25.0
1.0,1.0,35844.0,0.0,95.0,21.29999924,1187968.0,53138.0,1187968.0,359206.0,4.6,1,0,1,45.0
3.0,1.0,31774.0,0.0,81.0,44.90000153,1551942.0,19896.0,1292406.0,259540.0,18.7,1,1,1,106.0
4.0,1.0,79364.0,26854.0,89.0,39.79999924,2758494.0,67842.0,1636793.0,1121700.0,65.9,0,1,1,16.0
5.0,1.0,159507.0,57639.0,59.0,42.5,6954082.0,154063.0,4642821.0,2311260.0,140.6,1,1,1,25.0
2.0,1.0,33852.0,0.0,80.0,28.60000038,1003090.0,33852.0,1003090.0,359206.0,3.8,0,0,1,43.0
3.0,1.0,17514.0,3085.0,51.8,28.79999924,516617.0,17514.0,516617.0,0.0,2.0,0,1,1,46.0
11.0,1.0,54860.0,11290.0,38.0,42.90000153,2448870.0,54860.0,2448870.0,359206.0,9.4,2,1,1,57.0
3.0,1.0,25507.0,4389.0,12.0,40.09999847,1058991.0,25507.0,1058991.0,335044.0,4.1,0,1,1,96.0
3.0,1.0,20022.0,0.0,89.0,40.29999924,832095.0,20022.0,511929.0,320170.0,19.0,0,1,1,112.0
3.0,1.0,49291.0,0.0,95.0,20.60000038,1049949.0,49291.0,1049949.0,24162.0,4.0,0,0,1,38.0
10.0,1.0,97978.0,0.0,76.0,47.20000076,4758337.0,97978.0,3174131.0,1584210.0,96.3,2,1,1,50.0
6.0,1.0,68459.0,18582.0,94.0,27.0,1895684.0,66615.0,1895684.0,333048.0,7.3,1,1,1,14.0
6.0,1.0,221996.0,149446.0,68.8,44.40000153,10130119.0,212996.0,5445682.0,4684440.0,269.7,1,1,1,14.0
4.0,1.0,21608.0,0.0,85.0,24.20000076,544755.0,21608.0,544755.0,0.0,2.1,0,0,1,58.0
3.0,1.0,24435.0,9298.0,100.0,21.10000038,451600.0,20770.0,451600.0,11470.0,1.7,0,1,1,31.0
1.0,1.0,26094.0,0.0,43.0,19.70000076,552721.0,26094.0,552721.0,335696.0,2.1,1,1,1,69.0
2.0,1.0,23687.0,0.0,94.0,20.5,513550.0,23687.0,513550.0,336318.0,2.0,1,1,1,39.0
2.0,1.0,24221.0,0.0,36.0,46.29999924,1162282.0,24221.0,1162282.0,359206.0,4.5,1,1,1,39.0
3.0,2.0,34030.0,0.0,25.0,65.90000153,1533665.0,23198.0,1339565.0,194100.0,15.4,1,1,1,43.0
1.0,1.0,43728.0,0.0,40.0,473.1000061,20895504.0,43728.0,8715978.0,12179520.0,680.3,1,1,1,122.0
2.0,1.0,57116.0,14803.0,57.4,101.0,6088054.0,35550.0,4480700.0,1607350.0,102.6,1,1,1,122.0
2.0,1.0,32027.0,0.0,70.0,62.70000076,2060401.0,17526.0,1439978.0,620420.0,38.5,1,1,1,122.0
3.0,1.0,40264.0,7572.0,74.0,33.520000076,1606563.8,43336.0,1394097.0,315872.0,5.3,1,1,0,30.0
3.0,1.0,34425.0,0.0,90.0,57.09999847,2023277.0,34425.0,1131811.0,891470.0,51.7,1,1,1,108.0
7.0,1.0,110478.0,32108.0,84.0,49.09999847,5430825.0,104362.0,2862056.0,2568770.0,147.4,1,1,1,13.0
6.0,1.0,110944.0,36487.0,100.0,32.09999847,3654562.0,107044.0,2111314.0,1543250.0,90.1,1,1,1,3.0
2.0,1.0,52609.0,0.0,81.0,32.20000076,1989460.0,57104.0,865590.0,1123870.0,63.0,1,1,1,51.0
6.0,1.0,29358.0,0.0,88.4,24.20000076,722340.0,29358.0,566907.0,155430.0,10.4,1,0,1,29.0
6.0,1.0,70307.0,22534.0,94.0,30.89999962,1559366.0,50517.0,1559366.0,0.0,6.0,1,1,1,23.0
5.0,1.0,82082.0,0.0,26.0,40.70000076,2622029.0,62472.0,2454533.0,167500.0,18.3,1,1,1,41.0
4.0,1.0,33852.0,0.0,72.8,38.600000002,1357561.4,33852.0,1322728.2,449046.0,6.92,0,0,1,27.0
13.0,1.0,57099.0,97790.0,41.0,39.20000076,6240412.0,154889.0,2699361.0,3541050.0,198.4,2,1,1,37.0
7.0,1.0,172135.0,21811.0,76.0,51.79999924,9156066.0,163183.0,4862980.0,4293090.0,246.7,1,1,1,18.0
1.0,1.0,29619.0,0.0,53.4,36.079999732,966821.2,24151.0,435919.0,469742.0,1.7,1,1,0,32.0
3.0,1.0,34846.0,0.0,68.0,32.09999847,1158800.0,34846.0,1158800.0,359206.0,4.4,0,1,1,54.0
2.0,1.0,21592.0,0.0,24.0,64.19999695,2021393.0,29696.0,460160.0,1561230.0,84.7,1,1,1,100.0
6.0,1.0,62538.0,0.0,77.0,33.40000153,2251703.0,64907.0,2251703.0,347736.0,8.6,1,1,1,42.0
3.0,1.0,25200.0,0.0,37.6,30.140000154,686612.6,16000.0,372120.0,592202.8,1.4,1,1,1,115.0
2.0,1.0,28296.0,0.0,46.4,38.219999696,1071192.8,28296.0,1026275.0,378864.0,3.9,1,1,1,59.0
5.0,1.0,42360.0,81900.0,93.6,45.09999847,1707552.0,81900.0,1707552.0,8.0,6.5,1,1,1,40.0
6.0,1.0,56981.0,14616.0,97.0,25.79999924,1514522.0,56981.0,1514522.0,1274.0,5.8,1,0,1,24.0
3.0,1.0,31357.0,0.0,26.8,63.140000534,1991996.8,30178.8,1943247.0,275773.0,10.38,1,1,1,23.0
1.0,1.0,53550.0,0.0,71.2,35.599999618000005,1498459.6,30133.0,910328.0,623012.0,3.5,1,1,1,62.0
1.0,1.0,38412.0,0.0,48.2,41.93999900800001,1565938.8,32000.0,427827.0,962172.0,1.6,1,1,1,98.0
1.0,1.0,25881.0,0.0,11.0,26.5,826888.0,25489.0,683689.0,143200.0,10.2,1,1,1,92.0
5.0,1.0,91560.0,0.0,84.0,27.60000038,2618896.0,91560.0,2618896.0,0.0,10.0,1,1,1,43.0
5.0,1.0,23286.0,0.0,64.6,31.60000038,800985.0,22282.0,800985.0,11470.0,3.1,1,1,1,21.0
4.0,1.0,37456.0,0.0,83.0,25.89999962,1015244.0,37456.0,1015244.0,359206.0,3.9,0,1,1,33.0
8.0,1.0,50784.0,0.0,91.0,27.60000038,1479447.0,50784.0,1479447.0,359206.0,5.7,1,1,1,59.0
10.0,1.0,38220.0,0.0,1.0,221.8000031,8004686.0,35035.0,506882.0,7497800.0,400.2,2,1,1,62.0
4.0,1.0,35251.0,0.0,56.0,24.20000076,886313.0,35254.0,886313.0,359206.0,3.4,0,1,1,41.0
1.0,1.0,24291.0,0.0,77.0,45.09999847,1157772.0,24023.0,415017.0,742750.0,41.0,1,1,1,69.0
